6,18287,1
6,18295,1
6,18303,1
6,18311,1
6,18319,1
6,18327,1
6,18335,1
6,18343,1
6,18351,1
6,18359,1
6,18367,1
10,18375,1
10,18383,1
10,18391,1
10,18399,1
10,18407,1
10,18415,1
10,18423,1
10,18431,1
10,18439,1
10,18447,1
10,18455,1
10,18463,1
10,18471,1
10,18479,1
10,18487,1
10,18495,1
10,18503,1
10,18511,1
10,18519,1
12,18489,1
12,18525,1
12,18533,1
12,18541,1
12,18549,1
12,18557,1
12,18565,1
12,18573,1
12,18581,1
12,18589,1
12,18597,1
12,18605,1
12,18613,1
12,18621,1
12,18629,1
12,18637,1
12,18645,1
12,18653,1
12,18661,1
12,18669,1
18,18319,1
18,18511,1
18,18679,1
18,18687,1
18,18695,1
18,18703,1
18,18711,1
18,18719,1
22,18303,1
22,18311,1
22,18319,1
22,18359,1
22,18727,1
22,18735,1
22,18743,1
22,18751,1
22,18759,1
22,18767,1
24,18321,1
24,18417,1
24,18425,1
24,18513,1
24,18565,1
24,18581,1
24,18597,1
24,18613,1
24,18773,1
24,18781,1
24,18789,1
24,18797,1
24,18805,1
24,18813,1
24,18821,1
24,18825,1
24,18833,1
24,18841,1
24,18849,1
24,18857,1
24,18865,1
24,18873,1
24,18881,1
24,18889,1
24,18897,1
24,18905,1
24,18913,1
24,18921,1
24,18929,1
24,18937,1
24,18945,1
24,18953,1
24,18961,1
24,18969,1
24,18977,1
24,18985,1
24,18993,1
24,19001,1
24,19005,1
24,19013,1
24,19021,1
24,19029,1
24,19037,1
24,19045,1
24,19053,1
24,19061,1
24,19069,1
28,18337,1
28,18361,1
28,18489,1
28,18533,1
28,18565,1
28,18581,1
28,18597,1
28,18745,1
28,18761,1
28,19077,1
28,19085,1
28,19093,1
28,19101,1
28,19109,1
28,19117,1
28,19125,1
28,19133,1
28,19137,1
28,19145,1
28,19153,1
28,19161,1
28,19169,1
28,19177,1
28,19185,1
28,19193,1
28,19201,1
32,18377,1
32,18565,1
32,18737,1
32,18761,1
32,18977,1
32,19085,1
32,19109,1
32,19117,1
32,19137,1
32,19169,1
32,19201,1
32,19209,1
32,19217,1
32,19225,1
32,19233,1
32,19241,1
32,19249,1
32,19257,1
32,19265,1
32,19273,1
32,19281,1
32,19289,1
32,19297,1
32,19305,1
32,19313,1
32,19321,1
32,19329,1
32,19337,1
32,19345,1
32,19353,1
32,19361,1
32,19369,1
32,19377,1
32,19385,1
32,19393,1
32,19401,1
32,19405,1
32,19413,1
32,19421,1
32,19429,1
32,19437,1
32,19441,1
32,19449,1
32,19457,1
32,19465,1
32,19473,1
32,19481,1
32,19489,1
36,18321,1
36,18377,1
36,18489,1
36,18565,1
36,18629,1
36,18737,1
36,18977,1
36,19077,1
36,19085,1
36,19137,1
36,19201,1
36,19209,1
36,19225,1
36,19233,1
36,19241,1
36,19249,1
36,19257,1
36,19265,1
36,19273,1
36,19281,1
36,19289,1
36,19297,1
36,19305,1
36,19313,1
36,19321,1
36,19329,1
36,19337,1
36,19345,1
36,19353,1
36,19497,1
36,19505,1
36,19513,1
36,19521,1
36,19529,1
36,19537,1
36,19545,1
36,19553,1
36,19561,1
36,19569,1
36,19577,1
36,19585,1
36,19593,1
36,19601,1
36,19609,1
36,19617,1
40,18329,1
40,18361,1
40,18481,1
40,19109,1
40,19169,1
40,19201,1
40,19217,1
40,19233,1
40,19377,1
40,19513,1
40,19521,1
40,19529,1
40,19545,1
40,19553,1
40,19561,1
40,19569,1
40,19625,1
40,19633,1
40,19641,1
40,19649,1
40,19657,1
40,19665,1
40,19673,1
40,19681,1
40,19689,1
40,19697,1
40,19705,1
40,19713,1
40,19721,1
40,19729,1
40,19737,1
40,19745,1
40,19753,1
40,19761,1
44,18565,1
44,18597,1
44,18653,1
44,18669,1
44,18737,1
44,19117,1
44,19137,1
44,19185,1
44,19201,1
44,19225,1
44,19241,1
44,19377,1
44,19673,1
44,19681,1
44,19697,1
44,19769,1
44,19777,1
44,19785,1
44,19793,1
44,19801,1
44,19809,1
44,19817,1
44,19825,1
44,19833,1
44,19841,1
44,19849,1
44,19857,1
44,19865,1
44,19873,1
44,19881,1
44,19889,1
48,18513,1
48,18521,1
48,19045,1
48,19897,1
48,19905,1
48,19913,1
48,19921,1
48,19929,1
48,19937,1
48,19945,1
48,19953,1
48,19961,1
48,19969,1
48,19977,1
48,19985,1
48,19993,1
48,20001,1
48,20009,1
48,20017,1
48,20025,1
48,20033,1
48,20041,1
48,20049,1
48,20057,1
52,18377,1
52,18565,1
52,18653,1
52,18833,1
52,18977,1
52,19013,1
52,19077,1
52,19085,1
52,19109,1
52,19137,1
52,19185,1
52,19201,1
52,19209,1
52,19217,1
52,19225,1
52,19233,1
52,19249,1
52,19257,1
52,19265,1
52,19273,1
52,19281,1
52,19289,1
52,19297,1
52,19305,1
52,19313,1
52,19321,1
52,19329,1
52,19337,1
52,19345,1
52,19353,1
52,19473,1
52,19681,1
52,19777,1
52,19825,1
52,19841,1
52,19865,1
52,19889,1
52,19945,1
52,20065,1
52,20073,1
52,20081,1
52,20089,1
52,20097,1
52,20105,1
52,20113,1
52,20121,1
52,20129,1
52,20137,1
52,20145,1
52,20153,1
52,20161,1
52,20169,1
52,20177,1
52,20185,1
52,20189,1
52,20193,1
52,20201,1
58,19199,1
58,20211,1
58,20215,1
58,20223,1
58,20231,1
58,20239,1
58,20247,1
58,20255,1
62,19199,1
62,20215,1
62,20223,1
62,20231,1
62,20239,1
62,20255,1
62,20263,1
62,20271,1
62,20279,1
62,20287,1
62,20295,1
62,20303,1
64,18321,1
64,18377,1
64,18489,1
64,18565,1
64,18581,1
64,18597,1
64,18613,1
64,18653,1
64,18737,1
64,18865,1
64,18929,1
64,18977,1
64,19013,1
64,19077,1
64,19085,1
64,19137,1
64,19201,1
64,19209,1
64,19217,1
64,19225,1
64,19233,1
64,19241,1
64,19257,1
64,19265,1
64,19273,1
64,19281,1
64,19289,1
64,19297,1
64,19305,1
64,19313,1
64,19321,1
64,19329,1
64,19337,1
64,19345,1
64,19353,1
64,19545,1
64,19561,1
64,19681,1
64,19689,1
64,19777,1
64,19849,1
64,19865,1
64,20073,1
64,20097,1
64,20153,1
64,20189,1
64,20193,1
64,20257,1
64,20309,1
64,20313,1
64,20321,1
64,20329,1
64,20337,1
64,20345,1
